,Date,High,Low,Open,Close,Volume,Adj Close
68,2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,86336000.0,41.806495666503906
69,2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,95839600.0,41.79689407348633
70,2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,74670800.0,42.03430938720703
71,2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,101672400.0,42.46836471557617
72,2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,118263600.0,42.25254440307617
73,2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,137547200.0,42.95039749145508
74,2018-01-18,45.025001525878906,44.5625,44.842498779296875,44.814998626708984,124773600.0,42.98876953125
75,2018-01-19,44.89500045776367,44.352500915527344,44.65250015258789,44.6150016784668,129700400.0,42.79691696166992
76,2018-01-22,44.44499969482422,44.150001525878906,44.32500076293945,44.25,108434400.0,42.44679641723633
77,2018-01-23,44.86000061035156,44.20500183105469,44.32500076293945,44.2599983215332,130756400.0,42.456382751464844
78,2018-01-24,44.32500076293945,43.29999923706055,44.3125,43.55500030517578,204420400.0,41.78010940551758
79,2018-01-25,43.73749923706055,42.63249969482422,43.627498626708984,42.77750015258789,166116000.0,41.03429412841797
80,2018-01-26,43.0,42.51499938964844,43.0,42.877498626708984,156572000.0,41.130218505859375
81,2018-01-29,42.540000915527344,41.76750183105469,42.540000915527344,41.9900016784668,202561600.0,40.27888107299805
82,2018-01-30,41.842498779296875,41.17499923706055,41.38249969482422,41.74250030517578,184192800.0,40.04146957397461
83,2018-01-31,42.11000061035156,41.625,41.717498779296875,41.85749816894531,129915600.0,40.15178680419922
84,2018-02-01,42.154998779296875,41.689998626708984,41.79249954223633,41.94499969482422,188923200.0,40.2357177734375
85,2018-02-02,41.70000076293945,40.025001525878906,41.5,40.125,346375200.0,38.48988723754883
86,2018-02-05,40.970001220703125,39.0,39.775001525878906,39.122501373291016,290954000.0,37.528236389160156
87,2018-02-06,40.93000030517578,38.5,38.70750045776367,40.75749969482422,272975200.0,39.09660720825195
88,2018-02-07,40.849998474121094,39.76750183105469,40.772499084472656,39.8849983215332,206434400.0,38.25966262817383
89,2018-02-08,40.25,38.75749969482422,40.0724983215332,38.787498474121094,217562000.0,37.20689010620117
90,2018-02-09,39.47249984741211,37.560001373291016,39.26750183105469,39.102500915527344,282690400.0,37.6619758605957
91,2018-02-12,40.97249984741211,39.377498626708984,39.625,40.6775016784668,243278000.0,39.178955078125
92,2018-02-13,41.1875,40.412498474121094,40.48749923706055,41.084999084472656,130196800.0,39.57144546508789
93,2018-02-14,41.8849983215332,40.720001220703125,40.7599983215332,41.842498779296875,162579600.0,40.30104064941406
94,2018-02-15,43.272499084472656,42.25,42.4474983215332,43.247501373291016,204588800.0,41.65427780151367
95,2018-02-16,43.70500183105469,42.942501068115234,43.09000015258789,43.10749816894531,160704400.0,41.519432067871094
96,2018-02-20,43.564998626708984,42.85499954223633,43.01250076293945,42.962501525878906,135722000.0,41.37977981567383
97,2018-02-21,43.529998779296875,42.752498626708984,43.20750045776367,42.76750183105469,149886400.0,41.19197082519531
98,2018-02-22,43.48749923706055,42.9275016784668,42.95000076293945,43.125,123967600.0,41.536293029785156
99,2018-02-23,43.912498474121094,43.3849983215332,43.41749954223633,43.875,135249600.0,42.25867462158203
100,2018-02-26,44.84749984741211,44.0525016784668,44.087501525878906,44.74250030517578,152648800.0,43.09420394897461
101,2018-02-27,45.119998931884766,44.540000915527344,44.775001525878906,44.59749984741211,155712400.0,42.95455551147461
102,2018-02-28,45.154998779296875,44.51250076293945,44.814998626708984,44.529998779296875,151128400.0,42.8895263671875
103,2018-03-01,44.94499969482422,43.165000915527344,44.6349983215332,43.75,195208000.0,42.138267517089844
104,2018-03-02,44.07500076293945,43.11249923706055,43.20000076293945,44.0525016784668,153816000.0,42.42962646484375
105,2018-03-05,44.435001373291016,43.630001068115234,43.8025016784668,44.20500183105469,113605600.0,42.57651138305664
106,2018-03-06,44.5625,44.032501220703125,44.477500915527344,44.16749954223633,95154000.0,42.5403938293457
107,2018-03-07,43.962501525878906,43.567501068115234,43.73500061035156,43.75749969482422,126814000.0,42.14548873901367
108,2018-03-08,44.279998779296875,43.76750183105469,43.869998931884766,44.23500061035156,95096400.0,42.605403900146484
109,2018-03-09,45.0,44.34749984741211,44.4900016784668,44.994998931884766,128740800.0,43.33740234375
110,2018-03-12,45.59749984741211,45.0525016784668,45.0724983215332,45.43000030517578,128828400.0,43.75637435913086
111,2018-03-13,45.875,44.810001373291016,45.647499084472656,44.99250030517578,126774000.0,43.33499526977539
112,2018-03-14,45.130001068115234,44.45249938964844,45.08000183105469,44.61000061035156,117473600.0,42.966583251953125
113,2018-03-15,45.060001373291016,44.51750183105469,44.625,44.662498474121094,90975200.0,43.01715087890625
114,2018-03-16,44.779998779296875,44.404998779296875,44.662498474121094,44.505001068115234,157618800.0,42.865455627441406
115,2018-03-19,44.36750030517578,43.415000915527344,44.33000183105469,43.82500076293945,133787200.0,42.21050262451172
116,2018-03-20,44.20000076293945,43.73500061035156,43.810001373291016,43.810001373291016,78597600.0,42.19606018066406
117,2018-03-21,43.772499084472656,42.814998626708984,43.7599983215332,42.817501068115234,148219600.0,41.2401237487793
118,2018-03-22,43.16999816894531,42.150001525878906,42.5,42.212501525878906,165963200.0,40.65740966796875
119,2018-03-23,42.47999954223633,41.23500061035156,42.09749984741211,41.23500061035156,164115200.0,39.715919494628906
120,2018-03-26,43.275001525878906,41.61000061035156,42.01750183105469,43.192501068115234,150164800.0,41.60131072998047
121,2018-03-27,43.787498474121094,41.72999954223633,43.41999816894531,42.084999084472656,163690400.0,40.53459930419922
122,2018-03-28,42.505001068115234,41.29750061035156,41.8125,41.619998931884766,166674000.0,40.086734771728516
123,2018-03-29,42.9375,41.724998474121094,41.95249938964844,41.94499969482422,153594000.0,40.39976501464844
124,2018-04-02,42.23500061035156,41.11750030517578,41.65999984741211,41.66999816894531,150347200.0,40.1348991394043
125,2018-04-03,42.1875,41.220001220703125,41.90999984741211,42.09749984741211,121112000.0,40.54664993286133
126,2018-04-04,43.002498626708984,41.192501068115234,41.220001220703125,42.90250015258789,138422000.0,41.321990966796875
127,2018-04-05,43.557498931884766,43.02000045776367,43.14500045776367,43.20000076293945,107732800.0,41.6085319519043
128,2018-04-06,43.119998931884766,42.04999923706055,42.74250030517578,42.095001220703125,140021200.0,40.544246673583984
129,2018-04-09,43.272499084472656,42.462501525878906,42.470001220703125,42.51250076293945,116070800.0,40.94635772705078
130,2018-04-10,43.5,42.88249969482422,43.25,43.3125,113634400.0,41.71689224243164
131,2018-04-11,43.47999954223633,42.92499923706055,43.057498931884766,43.11000061035156,89726400.0,41.52184295654297
132,2018-04-12,43.75,43.2599983215332,43.352500915527344,43.53499984741211,91557200.0,41.931190490722656
133,2018-04-13,43.959999084472656,43.462501525878906,43.69499969482422,43.682498931884766,100497200.0,42.07325744628906
134,2018-04-16,44.04750061035156,43.70750045776367,43.75749969482422,43.95500183105469,86313600.0,42.33572006225586
135,2018-04-17,44.73500061035156,44.102500915527344,44.122501373291016,44.560001373291016,106421600.0,42.918426513671875
136,2018-04-18,44.70500183105469,44.220001220703125,44.45249938964844,44.459999084472656,83018000.0,42.822105407714844
137,2018-04-19,43.84749984741211,43.165000915527344,43.439998626708984,43.20000076293945,139235200.0,41.6085319519043
138,2018-04-20,42.80500030517578,41.35749816894531,42.650001525878906,41.43000030517578,261964400.0,39.903743743896484
139,2018-04-23,41.72999954223633,41.022499084472656,41.70750045776367,41.310001373291016,146062000.0,39.78815460205078
140,2018-04-24,41.58250045776367,40.30500030517578,41.41749954223633,40.73500061035156,134768000.0,39.234344482421875
141,2018-04-25,41.35499954223633,40.602500915527344,40.654998779296875,40.912498474121094,113528400.0,39.40529251098633
142,2018-04-26,41.432498931884766,40.842498779296875,41.029998779296875,41.05500030517578,111852000.0,39.54255676269531
143,2018-04-27,41.08250045776367,40.157501220703125,41.0,40.58000183105469,142623200.0,39.08505630493164
144,2018-04-30,41.814998626708984,40.459999084472656,40.532501220703125,41.314998626708984,169709600.0,39.792972564697266
145,2018-05-01,42.29999923706055,41.317501068115234,41.602500915527344,42.275001525878906,214277600.0,40.717613220214844
146,2018-05-02,44.4375,43.45000076293945,43.807498931884766,44.14250183105469,266157600.0,42.51631546020508
147,2018-05-03,44.375,43.61000061035156,43.970001220703125,44.22249984741211,136272800.0,42.593360900878906
148,2018-05-04,46.0625,44.54249954223633,44.5625,45.95750045776367,224805200.0,44.26443862915039
149,2018-05-07,46.91749954223633,46.1875,46.29499816894531,46.290000915527344,169805600.0,44.58469772338867
150,2018-05-08,46.55500030517578,45.91749954223633,46.247501373291016,46.51250076293945,113611200.0,44.79900360107422
151,2018-05-09,46.849998474121094,46.30500030517578,46.63750076293945,46.84000015258789,92844800.0,45.114437103271484
152,2018-05-10,47.592498779296875,46.912498474121094,46.935001373291016,47.5099983215332,111957200.0,45.75975036621094
153,2018-05-11,47.51499938964844,46.86249923706055,47.372501373291016,47.147499084472656,104848800.0,45.58571243286133
154,2018-05-14,47.38249969482422,46.96500015258789,47.252498626708984,47.037498474121094,83115200.0,45.47935485839844
155,2018-05-15,46.76750183105469,46.275001525878906,46.69499969482422,46.61000061035156,94780800.0,45.06602096557617
156,2018-05-16,47.1150016784668,46.5,46.51750183105469,47.04499816894531,76732400.0,45.486610412597656
157,2018-05-17,47.227500915527344,46.59000015258789,47.0,46.747501373291016,69176000.0,45.1989631652832
158,2018-05-18,46.95249938964844,46.532501220703125,46.79750061035156,46.57749938964844,73190800.0,45.03459930419922
159,2018-05-21,47.317501068115234,46.727500915527344,47.0,46.907501220703125,73603200.0,45.35367202758789
160,2018-05-22,47.220001220703125,46.69499969482422,47.095001220703125,46.790000915527344,60962800.0,45.24006271362305
161,2018-05-23,47.125,46.439998626708984,46.587501525878906,47.09000015258789,80233600.0,45.530120849609375
162,2018-05-24,47.209999084472656,46.5525016784668,47.192501068115234,47.037498474121094,92936000.0,45.47935485839844
163,2018-05-25,47.412498474121094,46.912498474121094,47.057498931884766,47.14500045776367,69844000.0,45.58329772949219
164,2018-05-29,47.1875,46.717498779296875,46.900001525878906,46.974998474121094,90056400.0,45.418922424316406
165,2018-05-30,47.0,46.69499969482422,46.93000030517578,46.875,74762000.0,45.322235107421875
166,2018-05-31,47.057498931884766,46.53499984741211,46.80500030517578,46.717498779296875,109931200.0,45.169960021972656
167,2018-06-01,47.564998626708984,46.9375,46.997501373291016,47.560001373291016,93770000.0,45.98455810546875
168,2018-06-04,48.35499954223633,47.837501525878906,47.90999984741211,47.95750045776367,105064800.0,46.36888122558594
169,2018-06-05,48.48500061035156,48.09000015258789,48.26750183105469,48.32749938964844,86264000.0,46.72662353515625
170,2018-06-06,48.52000045776367,47.97999954223633,48.407501220703125,48.494998931884766,83734400.0,46.88857650756836
171,2018-06-07,48.54999923706055,48.084999084472656,48.53499984741211,48.3650016784668,85388800.0,46.76287841796875
172,2018-06-08,48.0,47.442501068115234,47.79249954223633,47.92499923706055,106627200.0,46.33746337890625
173,2018-06-11,47.99250030517578,47.5525016784668,47.837501525878906,47.807498931884766,73234000.0,46.223854064941406
174,2018-06-12,48.15250015258789,47.787498474121094,47.84749984741211,48.06999969482422,67644400.0,46.4776496887207
175,2018-06-13,48.220001220703125,47.61000061035156,48.10499954223633,47.67499923706055,86553600.0,46.09573745727539
176,2018-06-14,47.89250183105469,47.55500030517578,47.88750076293945,47.70000076293945,86440400.0,46.11991500854492
177,2018-06-15,47.540000915527344,47.064998626708984,47.50749969482422,47.209999084472656,246876800.0,45.64613723754883
178,2018-06-18,47.30500030517578,46.79999923706055,46.970001220703125,47.185001373291016,73939600.0,45.62196350097656
179,2018-06-19,46.58250045776367,45.86249923706055,46.28499984741211,46.42250061035156,134314000.0,44.88473129272461
180,2018-06-20,46.79999923706055,46.432498931884766,46.587501525878906,46.625,82514800.0,45.08052444458008
181,2018-06-21,47.087501525878906,46.23500061035156,46.8125,46.3650016784668,102847600.0,44.829139709472656
182,2018-06-22,46.537498474121094,46.17499923706055,46.529998779296875,46.22999954223633,108801600.0,44.698604583740234
183,2018-06-25,46.22999954223633,45.182498931884766,45.849998474121094,45.54249954223633,126652400.0,44.033878326416016
184,2018-06-26,46.63249969482422,45.6349983215332,45.747501373291016,46.10749816894531,98276800.0,44.58015823364258
185,2018-06-27,46.81999969482422,46.00749969482422,46.307498931884766,46.040000915527344,101141200.0,44.514896392822266
186,2018-06-28,46.5525016784668,45.95000076293945,46.025001525878906,46.375,69460800.0,44.838802337646484
187,2018-06-29,46.79750061035156,45.727500915527344,46.5724983215332,46.27750015258789,90950800.0,44.744537353515625
188,2018-07-02,46.82500076293945,45.85499954223633,45.95500183105469,46.79499816894531,70925200.0,45.244895935058594
189,2018-07-03,46.98749923706055,45.8849983215332,46.9474983215332,45.97999954223633,55819200.0,44.45689010620117
190,2018-07-05,46.602500915527344,46.06999969482422,46.314998626708984,46.349998474121094,66416800.0,44.81462860107422
191,2018-07-06,47.10749816894531,46.29999923706055,46.35499954223633,46.99250030517578,69940800.0,45.435848236083984
192,2018-07-09,47.66999816894531,47.32500076293945,47.375,47.64500045776367,79026400.0,46.06673049926758
193,2018-07-10,47.81999969482422,47.54499816894531,47.6775016784668,47.587501525878906,63756400.0,46.011138916015625
194,2018-07-11,47.44499969482422,46.90250015258789,47.125,46.970001220703125,75326000.0,45.414093017578125
195,2018-07-12,47.852500915527344,47.32749938964844,47.38249969482422,47.75749969482422,72164400.0,46.175506591796875
196,2018-07-13,47.959999084472656,47.724998474121094,47.77000045776367,47.83250045776367,50055600.0,46.248023986816406
197,2018-07-16,48.162498474121094,47.60499954223633,47.880001068115234,47.727500915527344,60172400.0,46.146507263183594
198,2018-07-17,47.967498779296875,47.29999923706055,47.4375,47.86249923706055,62138000.0,46.277034759521484
199,2018-07-18,47.95000076293945,47.48249816894531,47.94499969482422,47.599998474121094,65573600.0,46.023223876953125
200,2018-07-19,48.13750076293945,47.42250061035156,47.42250061035156,47.970001220703125,81147200.0,46.3809700012207
201,2018-07-20,48.10749816894531,47.54249954223633,47.94499969482422,47.86000061035156,82704800.0,46.27460861206055
202,2018-07-23,47.9900016784668,47.38999938964844,47.66999816894531,47.90250015258789,63957600.0,46.315696716308594
203,2018-07-24,48.415000915527344,48.01250076293945,48.11249923706055,48.25,74791600.0,46.65168762207031
204,2018-07-25,48.712501525878906,48.10749816894531,48.26499938964844,48.70500183105469,66839600.0,47.09161376953125
205,2018-07-26,48.9900016784668,48.40250015258789,48.65250015258789,48.5525016784668,76304000.0,46.94416809082031
206,2018-07-27,48.79750061035156,47.525001525878906,48.747501373291016,47.744998931884766,96096000.0,46.163421630859375
207,2018-07-30,48.04999923706055,47.26750183105469,47.974998474121094,47.477500915527344,84118000.0,45.90477752685547
208,2018-07-31,48.03499984741211,47.334999084472656,47.57500076293945,47.5724983215332,157492000.0,45.99663162231445
209,2018-08-01,50.439998626708984,49.32749938964844,49.782501220703125,50.375,271742800.0,48.706295013427734
210,2018-08-02,52.095001220703125,50.087501525878906,50.14500045776367,51.84749984741211,249616000.0,50.13002395629883
211,2018-08-03,52.185001373291016,51.369998931884766,51.75749969482422,51.997501373291016,133789600.0,50.275054931640625
212,2018-08-06,52.3125,51.76750183105469,52.0,52.26750183105469,101701600.0,50.53611373901367
213,2018-08-07,52.375,51.689998626708984,52.33000183105469,51.77750015258789,102349600.0,50.062339782714844
214,2018-08-08,51.95249938964844,51.130001068115234,51.51250076293945,51.8125,90102000.0,50.096187591552734
215,2018-08-09,52.44499969482422,51.79999923706055,52.38249969482422,52.220001220703125,93970400.0,50.49018478393555
216,2018-08-10,52.275001525878906,51.66749954223633,51.84000015258789,51.88249969482422,98444800.0,50.33979034423828
217,2018-08-13,52.73749923706055,51.92499923706055,52.32749938964844,52.217498779296875,103563600.0,50.66482925415039
218,2018-08-14,52.63999938964844,52.064998626708984,52.540000915527344,52.4375,82992000.0,50.8782958984375
219,2018-08-15,52.685001373291016,52.08250045776367,52.30500030517578,52.560001373291016,115230400.0,50.99715042114258
220,2018-08-16,53.45249938964844,52.86750030517578,52.9375,53.33000183105469,114001600.0,51.7442512512207
221,2018-08-17,54.48749923706055,53.290000915527344,53.36000061035156,54.39500045776367,141708000.0,52.777591705322266
222,2018-08-20,54.79499816894531,53.77750015258789,54.525001525878906,53.8650016784668,121150800.0,52.263343811035156
223,2018-08-21,54.29750061035156,53.50749969482422,54.20000076293945,53.7599983215332,104639200.0,52.161460876464844
224,2018-08-22,54.09000015258789,53.459999084472656,53.525001525878906,53.76250076293945,76072400.0,52.16389465332031
225,2018-08-23,54.26250076293945,53.650001525878906,53.662498474121094,53.872501373291016,75532800.0,52.27062225341797
226,2018-08-24,54.224998474121094,53.77750015258789,54.150001525878906,54.040000915527344,73905600.0,52.43314743041992
227,2018-08-27,54.685001373291016,54.08250045776367,54.287498474121094,54.48500061035156,82100400.0,52.86491775512695
228,2018-08-28,55.1349983215332,54.72999954223633,54.752498626708984,54.92499923706055,91107200.0,53.29182434082031
229,2018-08-29,55.872501373291016,54.852500915527344,55.037498474121094,55.744998931884766,109019200.0,54.08744430541992
230,2018-08-30,57.064998626708984,55.599998474121094,55.8125,56.25749969482422,195175200.0,54.58470916748047
231,2018-08-31,57.217498779296875,56.5,56.627498626708984,56.907501220703125,173360400.0,55.21537780761719
232,2018-09-04,57.29499816894531,56.657501220703125,57.102500915527344,57.09000015258789,109560400.0,55.3924560546875
233,2018-09-05,57.41749954223633,56.275001525878906,57.247501373291016,56.717498779296875,133332000.0,55.031028747558594
234,2018-09-06,56.837501525878906,55.32500076293945,56.557498931884766,55.775001525878906,137160000.0,54.11655807495117
235,2018-09-07,56.342498779296875,55.1775016784668,55.462501525878906,55.32500076293945,150479200.0,53.679935455322266
236,2018-09-10,55.462501525878906,54.11750030517578,55.23749923706055,54.58250045776367,158066000.0,52.959510803222656
237,2018-09-11,56.07500076293945,54.13999938964844,54.502498626708984,55.962501525878906,142996000.0,54.29848098754883
238,2018-09-12,56.25,54.959999084472656,56.23500061035156,55.26750183105469,197114800.0,53.624141693115234
239,2018-09-13,57.087501525878906,55.64250183105469,55.880001068115234,56.602500915527344,166825600.0,54.9194450378418
240,2018-09-14,56.709999084472656,55.630001068115234,56.4375,55.959999084472656,127997200.0,54.29604721069336
241,2018-09-17,55.73749923706055,54.317501068115234,55.537498474121094,54.470001220703125,148780400.0,52.85036087036133
242,2018-09-18,55.462501525878906,54.279998779296875,54.4474983215332,54.560001373291016,126286800.0,52.93767547607422
243,2018-09-19,54.904998779296875,53.82500076293945,54.625,54.592498779296875,108495200.0,52.96921157836914
244,2018-09-20,55.56999969482422,54.787498474121094,55.060001373291016,55.00749969482422,106435200.0,53.37187194824219
245,2018-09-21,55.34000015258789,54.3224983215332,55.19499969482422,54.415000915527344,384986800.0,52.7969970703125
246,2018-09-24,55.314998626708984,54.157501220703125,54.20500183105469,55.1974983215332,110773600.0,53.55622482299805
247,2018-09-25,55.70500183105469,54.92499923706055,54.9375,55.54750061035156,98217600.0,53.89581298828125
248,2018-09-26,55.9375,54.939998626708984,55.25,55.10499954223633,95938800.0,53.46648025512695
249,2018-09-27,56.61000061035156,55.8849983215332,55.95500183105469,56.23749923706055,120724800.0,54.56529235839844
250,2018-09-28,56.459999084472656,56.005001068115234,56.1974983215332,56.435001373291016,91717600.0,54.756927490234375
251,2018-10-01,57.35499954223633,56.587501525878906,56.98749923706055,56.814998626708984,94403200.0,55.12562561035156
252,2018-10-02,57.5,56.657501220703125,56.8125,57.31999969482422,99152800.0,55.61560821533203
253,2018-10-03,58.36750030517578,57.44499969482422,57.51250076293945,58.01750183105469,114619200.0,56.29237365722656
254,2018-10-04,58.087501525878906,56.682498931884766,57.69499969482422,56.997501373291016,128168000.0,55.302703857421875
255,2018-10-05,57.102500915527344,55.14500045776367,56.9900016784668,56.0724983215332,134322000.0,54.405208587646484
256,2018-10-08,56.20000076293945,55.04999923706055,55.5525016784668,55.942501068115234,118655600.0,54.27907943725586
257,2018-10-09,56.817501068115234,55.5625,55.90999984741211,56.717498779296875,107564000.0,55.031028747558594
258,2018-10-10,56.587501525878906,54.01250076293945,56.3650016784668,54.09000015258789,167962400.0,52.481658935546875
259,2018-10-11,54.875,53.08000183105469,53.630001068115234,53.61249923706055,212497600.0,52.01835250854492
