,Date,High,Low,Open,Close,Volume,Adj Close,MACD,MACDsig,MACDhist
54,2017-12-18,44.29999923706055,43.71500015258789,43.720001220703125,44.10499954223633,117684400.0,42.307701110839844,0.29846891417603416,0.24941038847907834,0.04905852569695582
55,2017-12-19,43.84749984741211,43.522499084472656,43.75749969482422,43.6349983215332,109745600.0,41.85685348510742,0.31576835095732747,0.2626951375529605,0.05307321340436699
56,2017-12-20,43.85499954223633,43.3125,43.717498779296875,43.587501525878906,93902400.0,41.811283111572266,0.32212129832251435,0.2745897936243139,0.047531504698200444
57,2017-12-21,44.005001068115234,43.525001525878906,43.54249954223633,43.752498626708984,83799600.0,41.96955871582031,0.3359115453074608,0.28686192234661373,0.049049622960847084
58,2017-12-22,43.85499954223633,43.625,43.66999816894531,43.752498626708984,65397600.0,41.96955871582031,0.34288017150223027,0.29807125598514306,0.04480891551708721
59,2017-12-26,42.86750030517578,42.41999816894531,42.70000076293945,42.64250183105469,132742000.0,40.9047966003418,0.2602671129522207,0.2905073590974611,-0.0302402461452404
60,2017-12-27,42.69499969482422,42.4275016784668,42.525001525878906,42.650001525878906,85992800.0,40.911991119384766,0.19314860734356643,0.2710292877511408,-0.0778806804075744
61,2017-12-28,42.962501525878906,42.619998931884766,42.75,42.77000045776367,65920800.0,41.027103424072266,0.1474753203664676,0.24631207731950241,-0.09883675695303482
62,2017-12-29,42.647499084472656,42.30500030517578,42.630001068115234,42.307498931884766,103999600.0,40.58344268798828,0.07487856961650152,0.2120182532302988,-0.13713968361379728
63,2018-01-02,43.07500076293945,42.314998626708984,42.540000915527344,43.064998626708984,102223600.0,41.3100700378418,0.07472541967337065,0.18455512342378935,-0.1098297037504187
64,2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.057498931884766,118071600.0,41.302879333496094,0.07318297978358146,0.16227773352271482,-0.08909475373913336
65,2018-01-04,43.36750030517578,43.02000045776367,43.1349983215332,43.25749969482422,89738400.0,41.49473571777344,0.08635610624730106,0.14709179322147284,-0.06073568697417178
66,2018-01-05,43.842498779296875,43.26250076293945,43.36000061035156,43.75,94640000.0,41.9671630859375,0.13317590378595412,0.14430837854763576,-0.011132474761681638
67,2018-01-08,43.90250015258789,43.48249816894531,43.587501525878906,43.587501525878906,82271200.0,41.811283111572266,0.15596350964333539,0.14663956341899684,0.009323946224338547
68,2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,86336000.0,41.806495666503906,0.17165710926316535,0.151643345019614,0.020013764243551363
69,2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,95839600.0,41.79689407348633,0.18123173016567762,0.15756127981124057,0.023670450354437045
70,2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,74670800.0,42.03430938720703,0.20553075395684317,0.16715550895045392,0.03837524500638925
71,2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,101672400.0,42.46836471557617,0.2567232161769297,0.1850695497663237,0.07165366641060603
72,2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,118263600.0,42.25254440307617,0.27674390915169766,0.20340483053382305,0.07333907861787461
73,2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,137547200.0,42.95039749145508,0.3447688731069434,0.23167814346120516,0.11309072964573821
74,2018-01-18,45.025001525878906,44.5625,44.842498779296875,44.814998626708984,124773600.0,42.98876953125,0.3971840704539531,0.26477980130240253,0.13240426915155057
75,2018-01-19,44.89500045776367,44.352500915527344,44.65250015258789,44.6150016784668,129700400.0,42.79691696166992,0.41845689137272046,0.2955155702569087,0.12294132111581174
76,2018-01-22,44.44499969482422,44.150001525878906,44.32500076293945,44.25,108434400.0,42.44679641723633,0.4024918586110857,0.316911023362055,0.0855808352490307
77,2018-01-23,44.86000061035156,44.20500183105469,44.32500076293945,44.2599983215332,130756400.0,42.456382751464844,0.3861584836964411,0.33076061663494843,0.05539786706149269
78,2018-01-24,44.32500076293945,43.29999923706055,44.3125,43.55500030517578,204420400.0,41.78010940551758,0.3151268321858396,0.32763384146597857,-0.012507009280138981
79,2018-01-25,43.73749923706055,42.63249969482422,43.627498626708984,42.77750015258789,166116000.0,41.03429412841797,0.19650625575749103,0.30140820167207144,-0.10490194591458041
80,2018-01-26,43.0,42.51499938964844,43.0,42.877498626708984,156572000.0,41.130218505859375,0.10897022985452054,0.2629204633088361,-0.15395023345431558
81,2018-01-29,42.540000915527344,41.76750183105469,42.540000915527344,41.9900016784668,202561600.0,40.27888107299805,-0.028651108209672316,0.20460597446081,-0.2332570826704823
82,2018-01-30,41.842498779296875,41.17499923706055,41.38249969482422,41.74250030517578,184192800.0,40.04146957397461,-0.15505450148962296,0.13267370702716233,-0.28772820851678527
83,2018-01-31,42.11000061035156,41.625,41.717498779296875,41.85749816894531,129915600.0,40.15178680419922,-0.24353169755949722,0.0574324819762781,-0.3009641795357753
84,2018-02-01,42.154998779296875,41.689998626708984,41.79249954223633,41.94499969482422,188923200.0,40.2357177734375,-0.3033879480963435,-0.014731714629555717,-0.2886562334667878
85,2018-02-02,41.70000076293945,40.025001525878906,41.5,40.125,346375200.0,38.48988723754883,-0.4859207834249517,-0.10896964392400005,-0.37695113950095166
86,2018-02-05,40.970001220703125,39.0,39.775001525878906,39.122501373291016,290954000.0,37.528236389160156,-0.7000148799738568,-0.22717880707318125,-0.47283607290067553
87,2018-02-06,40.93000030517578,38.5,38.70750045776367,40.75749969482422,272975200.0,39.09660720825195,-0.7347921719438517,-0.3287015597058961,-0.4060906122379556
88,2018-02-07,40.849998474121094,39.76750183105469,40.772499084472656,39.8849983215332,206434400.0,38.25966262817383,-0.8203630213059512,-0.4270339137501261,-0.39332910755582506
89,2018-02-08,40.25,38.75749969482422,40.0724983215332,38.787498474121094,217562000.0,37.20689010620117,-0.9619599506575369,-0.5340191748561978,-0.42794077580133916
90,2018-02-09,39.47249984741211,37.560001373291016,39.26750183105469,39.102500915527344,282690400.0,37.6619758605957,-1.0256599885967148,-0.6323473771061335,-0.3933126114905813
91,2018-02-12,40.97249984741211,39.377498626708984,39.625,40.6775016784668,243278000.0,39.178955078125,-0.9429589919683323,-0.6944697200439246,-0.24848927192440773
92,2018-02-13,41.1875,40.412498474121094,40.48749923706055,41.084999084472656,130196800.0,39.57144546508789,-0.8361310255456758,-0.7228019884287868,-0.11332903711688891
93,2018-02-14,41.8849983215332,40.720001220703125,40.7599983215332,41.842498779296875,162579600.0,40.30104064941406,-0.6847427102606005,-0.7151901312294814,0.030447420968880867
94,2018-02-15,43.272499084472656,42.25,42.4474983215332,43.247501373291016,204588800.0,41.65427780151367,-0.4504469014257282,-0.6622414765560056,0.21179457513027744
95,2018-02-16,43.70500183105469,42.942501068115234,43.09000015258789,43.10749816894531,160704400.0,41.519432067871094,-0.27250015460321464,-0.5842932019043081,0.3117930473010935
96,2018-02-20,43.564998626708984,42.85499954223633,43.01250076293945,42.962501525878906,135722000.0,41.37977981567383,-0.1411128980711851,-0.4956571318032158,0.3545442337320307
97,2018-02-21,43.529998779296875,42.752498626708984,43.20750045776367,42.76750183105469,149886400.0,41.19197082519531,-0.051541108873301766,-0.40683391973389216,0.3552928108605904
98,2018-02-22,43.48749923706055,42.9275016784668,42.95000076293945,43.125,123967600.0,41.536293029785156,0.04667798119464095,-0.3161315334348568,0.36280951462949773
99,2018-02-23,43.912498474121094,43.3849983215332,43.41749954223633,43.875,135249600.0,42.25867462158203,0.18069940808427987,-0.21676533977321494,0.3974647478574948
100,2018-02-26,44.84749984741211,44.0525016784668,44.087501525878906,44.74250030517578,152648800.0,43.09420394897461,0.35026788720718116,-0.10335868948523617,0.45362657669241735
101,2018-02-27,45.119998931884766,44.540000915527344,44.775001525878906,44.59749984741211,155712400.0,42.95455551147461,0.4679921507153324,0.010911482498196222,0.45708066821713617
102,2018-02-28,45.154998779296875,44.51250076293945,44.814998626708984,44.529998779296875,151128400.0,42.8895263671875,0.5497065506345038,0.1186704991003593,0.4310360515341445
103,2018-03-01,44.94499969482422,43.165000915527344,44.6349983215332,43.75,195208000.0,42.138267517089844,0.5475518828990289,0.2044467777545128,0.3431051051445161
104,2018-03-02,44.07500076293945,43.11249923706055,43.20000076293945,44.0525016784668,153816000.0,42.42962646484375,0.5628591908406833,0.27612926163826673,0.2867299292024165
105,2018-03-05,44.435001373291016,43.630001068115234,43.8025016784668,44.20500183105469,113605600.0,42.57651138305664,0.5801516247913696,0.3369337351283449,0.2432178896630247
106,2018-03-06,44.5625,44.032501220703125,44.477500915527344,44.16749954223633,95154000.0,42.5403938293457,0.5842076421604503,0.38638851709399175,0.19781912506645855
107,2018-03-07,43.962501525878906,43.567501068115234,43.73500061035156,43.75749969482422,126814000.0,42.14548873901367,0.549232324839295,0.41895727893767787,0.1302750459016171
108,2018-03-08,44.279998779296875,43.76750183105469,43.869998931884766,44.23500061035156,95096400.0,42.605403900146484,0.5522514537670773,0.44561611409648794,0.10663533967058936
109,2018-03-09,45.0,44.34749984741211,44.4900016784668,44.994998931884766,128740800.0,43.33740234375,0.6067048175624734,0.47783385497621295,0.12887096258626046
110,2018-03-12,45.59749984741211,45.0525016784668,45.0724983215332,45.43000030517578,128828400.0,43.75637435913086,0.6758696073496324,0.5174410056343446,0.15842860171528783
111,2018-03-13,45.875,44.810001373291016,45.647499084472656,44.99250030517578,126774000.0,43.33499526977539,0.6887473476359531,0.5517022741616162,0.13704507347433692
112,2018-03-14,45.130001068115234,44.45249938964844,45.08000183105469,44.61000061035156,117473600.0,42.966583251953125,0.6616031228839674,0.5736824439712418,0.08792067891272559
113,2018-03-15,45.060001373291016,44.51750183105469,44.625,44.662498474121094,90975200.0,43.01715087890625,0.6368298117217321,0.5863119175512896,0.0505178941704425
114,2018-03-16,44.779998779296875,44.404998779296875,44.662498474121094,44.505001068115234,157618800.0,42.865455627441406,0.5980636436231208,0.5886622627701148,0.009401380853006014
115,2018-03-19,44.36750030517578,43.415000915527344,44.33000183105469,43.82500076293945,133787200.0,42.21050262451172,0.508635136409076,0.5726568374736155,-0.06402170106453953
116,2018-03-20,44.20000076293945,43.73500061035156,43.810001373291016,43.810001373291016,78597600.0,42.19606018066406,0.43162167902716675,0.5444498057500777,-0.11282812672291098
117,2018-03-21,43.772499084472656,42.814998626708984,43.7599983215332,42.817501068115234,148219600.0,41.2401237487793,0.2901157517710118,0.4935829949048559,-0.20346724313384412
118,2018-03-22,43.16999816894531,42.150001525878906,42.5,42.212501525878906,165963200.0,40.65740966796875,0.12946344370926255,0.4207590846091481,-0.2912956408998856
119,2018-03-23,42.47999954223633,41.23500061035156,42.09749984741211,41.23500061035156,164115200.0,39.715919494628906,-0.07297681608717,0.3220119044084979,-0.3949887204956679
120,2018-03-26,43.275001525878906,41.61000061035156,42.01750183105469,43.192501068115234,150164800.0,41.60131072998047,-0.0803630606429735,0.24153691135818156,-0.32189997200115505
121,2018-03-27,43.787498474121094,41.72999954223633,43.41999816894531,42.084999084472656,163690400.0,40.53459930419922,-0.17032135004404125,0.15916525904496473,-0.32948660908900596
122,2018-03-28,42.505001068115234,41.29750061035156,41.8125,41.619998931884766,166674000.0,40.086734771728516,-0.2745849349495515,0.07241522021845011,-0.3470001551680016
123,2018-03-29,42.9375,41.724998474121094,41.95249938964844,41.94499969482422,153594000.0,40.39976501464844,-0.32817423973610715,-0.007702671792861711,-0.32047156794324544
124,2018-04-02,42.23500061035156,41.11750030517578,41.65999984741211,41.66999816894531,150347200.0,40.1348991394043,-0.38754781292173135,-0.08367170003411079,-0.30387611288762056
125,2018-04-03,42.1875,41.220001220703125,41.90999984741211,42.09749984741211,121112000.0,40.54664993286133,-0.396804652201574,-0.14629829047780923,-0.2505063617237648
126,2018-04-04,43.002498626708984,41.192501068115234,41.220001220703125,42.90250015258789,138422000.0,41.321990966796875,-0.3376878290718963,-0.18457619820161694,-0.15311163087027937
127,2018-04-05,43.557498931884766,43.02000045776367,43.14500045776367,43.20000076293945,107732800.0,41.6085319519043,-0.26466608242571965,-0.20059417504810811,-0.06407190737761154
128,2018-04-06,43.119998931884766,42.04999923706055,42.74250030517578,42.095001220703125,140021200.0,40.544246673583984,-0.2893355896636933,-0.21834245797270602,-0.07099313169098731
129,2018-04-09,43.272499084472656,42.462501525878906,42.470001220703125,42.51250076293945,116070800.0,40.94635772705078,-0.2732903569999863,-0.22933203777889566,-0.043958319221090614
130,2018-04-10,43.5,42.88249969482422,43.25,43.3125,113634400.0,41.71689224243164,-0.1961401191438341,-0.22269365405152886,0.026553534907694742
131,2018-04-11,43.47999954223633,42.92499923706055,43.057498931884766,43.11000061035156,89726400.0,41.52184295654297,-0.14901850389696136,-0.2079586240199859,0.05894012012302455
132,2018-04-12,43.75,43.2599983215332,43.352500915527344,43.53499984741211,91557200.0,41.931190490722656,-0.07774823301978984,-0.18191654581905667,0.10416831279926683
133,2018-04-13,43.959999084472656,43.462501525878906,43.69499969482422,43.682498931884766,100497200.0,42.07325744628906,-0.009691072899940423,-0.1474714512342917,0.13778037833435128
134,2018-04-16,44.04750061035156,43.70750045776367,43.75749969482422,43.95500183105469,86313600.0,42.33572006225586,0.06467707514497079,-0.10504174595751117,0.16971882110248196
135,2018-04-17,44.73500061035156,44.102500915527344,44.122501373291016,44.560001373291016,106421600.0,42.918426513671875,0.1686881109365217,-0.05029577457774666,0.21898388551426834
136,2018-04-18,44.70500183105469,44.220001220703125,44.45249938964844,44.459999084472656,83018000.0,42.822105407714844,0.24057228649744644,0.007877837638106292,0.23269444885934015
137,2018-04-19,43.84749984741211,43.165000915527344,43.439998626708984,43.20000076293945,139235200.0,41.6085319519043,0.19734312156109013,0.04577089442312741,0.15157222713796273
138,2018-04-20,42.80500030517578,41.35749816894531,42.650001525878906,41.43000030517578,261964400.0,39.903743743896484,0.02523354780048237,0.04166342509856161,-0.016429877298079237
139,2018-04-23,41.72999954223633,41.022499084472656,41.70750045776367,41.310001373291016,146062000.0,39.78815460205078,-0.11911827094937166,0.009507085888744486,-0.12862535683811616
140,2018-04-24,41.58250045776367,40.30500030517578,41.41749954223633,40.73500061035156,134768000.0,39.234344482421875,-0.2750347117361329,-0.047401273636557294,-0.22763343809957562
141,2018-04-25,41.35499954223633,40.602500915527344,40.654998779296875,40.912498474121094,113528400.0,39.40529251098633,-0.3804204809728162,-0.1140051151041146,-0.2664153658687016
142,2018-04-26,41.432498931884766,40.842498779296875,41.029998779296875,41.05500030517578,111852000.0,39.54255676269531,-0.44770268950183834,-0.18074462998390428,-0.26695805951793405
143,2018-04-27,41.08250045776367,40.157501220703125,41.0,40.58000183105469,142623200.0,39.08505630493164,-0.5318098656561858,-0.2509576771185667,-0.2808521885376191
144,2018-04-30,41.814998626708984,40.459999084472656,40.532501220703125,41.314998626708984,169709600.0,39.792972564697266,-0.5351740601235946,-0.3078009537197057,-0.22737310640388886
145,2018-05-01,42.29999923706055,41.317501068115234,41.602500915527344,42.275001525878906,214277600.0,40.717613220214844,-0.45795135778232776,-0.3378310345322866,-0.12012032325004118
146,2018-05-02,44.4375,43.45000076293945,43.807498931884766,44.14250183105469,266157600.0,42.51631546020508,-0.24874582920815413,-0.32001399346743326,0.07126816425927912
147,2018-05-03,44.375,43.61000061035156,43.970001220703125,44.22249984741211,136272800.0,42.593360900878906,-0.07585766057280097,-0.27118272688844813,0.19532506631564717
148,2018-05-04,46.0625,44.54249954223633,44.5625,45.95750045776367,224805200.0,44.26443862915039,0.1937645418398759,-0.1781932731426939,0.3719578149825698
149,2018-05-07,46.91749954223633,46.1875,46.29499816894531,46.290000915527344,169805600.0,44.58469772338867,0.42834634122441173,-0.056885350269179444,0.4852316914935912
150,2018-05-08,46.55500030517578,45.91749954223633,46.247501373291016,46.51250076293945,113611200.0,44.79900360107422,0.6243495169888362,0.07936162318250753,0.5449878938063287
151,2018-05-09,46.849998474121094,46.30500030517578,46.63750076293945,46.84000015258789,92844800.0,45.114437103271484,0.7959607324004381,0.2226814450261642,0.5732792873742739
152,2018-05-10,47.592498779296875,46.912498474121094,46.935001373291016,47.5099983215332,111957200.0,45.75975036621094,0.9728207764662997,0.37270931131425034,0.6001114651520494
153,2018-05-11,47.51499938964844,46.86249923706055,47.372501373291016,47.147499084472656,104848800.0,45.58571243286133,1.0864167614255749,0.5154508013365601,0.5709659600890148
154,2018-05-14,47.38249969482422,46.96500015258789,47.252498626708984,47.037498474121094,83115200.0,45.47935485839844,1.1545513145243973,0.6432709039741598,0.5112804105502375
155,2018-05-15,46.76750183105469,46.275001525878906,46.69499969482422,46.61000061035156,94780800.0,45.06602096557617,1.1618034735777556,0.7469774178948998,0.4148260556828558
156,2018-05-16,47.1150016784668,46.5,46.51750183105469,47.04499816894531,76732400.0,45.486610412597656,1.1877965459444795,0.8351412435048299,0.3526553024396496
157,2018-05-17,47.227500915527344,46.59000015258789,47.0,46.747501373291016,69176000.0,45.1989631652832,1.1716792261011406,0.9024488400241006,0.26923038607704
158,2018-05-18,46.95249938964844,46.532501220703125,46.79750061035156,46.57749938964844,73190800.0,45.03459930419922,1.1325876294298283,0.9484765979052509,0.18411103152457742
159,2018-05-21,47.317501068115234,46.727500915527344,47.0,46.907501220703125,73603200.0,45.35367202758789,1.1145063100930344,0.9816825403428104,0.13282376975022392
160,2018-05-22,47.220001220703125,46.69499969482422,47.095001220703125,46.790000915527344,60962800.0,45.24006271362305,1.0785762840937991,1.0010612890930095,0.07751499500078962
161,2018-05-23,47.125,46.439998626708984,46.587501525878906,47.09000015258789,80233600.0,45.530120849609375,1.0612729634101186,1.013103623956432,0.04816933945368662
162,2018-05-24,47.209999084472656,46.5525016784668,47.192501068115234,47.037498474121094,92936000.0,45.47935485839844,1.031572250655259,1.0167973492961973,0.014774901359061676
163,2018-05-25,47.412498474121094,46.912498474121094,47.057498931884766,47.14500045776367,69844000.0,45.58329772949219,1.004838360988444,1.0144055516346464,-0.009567190646202484
164,2018-05-29,47.1875,46.717498779296875,46.900001525878906,46.974998474121094,90056400.0,45.418922424316406,0.9593293291469891,1.0033903071371146,-0.04406097799012554
165,2018-05-30,47.0,46.69499969482422,46.93000030517578,46.875,74762000.0,45.322235107421875,0.9050286452470075,0.9837179747590928,-0.0786893295120853
166,2018-05-31,47.057498931884766,46.53499984741211,46.80500030517578,46.717498779296875,109931200.0,45.169960021972656,0.8400243841734465,0.954979256641963,-0.11495487246851654
167,2018-06-01,47.564998626708984,46.9375,46.997501373291016,47.560001373291016,93770000.0,45.98455810546875,0.8445042272648493,0.9328842507665399,-0.08838002350169061
168,2018-06-04,48.35499954223633,47.837501525878906,47.90999984741211,47.95750045776367,105064800.0,46.36888122558594,0.8690482833341591,0.9201170572800635,-0.05106877394590448
169,2018-06-05,48.48500061035156,48.09000015258789,48.26750183105469,48.32749938964844,86264000.0,46.72662353515625,0.9069120621000479,0.9174760582440605,-0.0105639961440126
170,2018-06-06,48.52000045776367,47.97999954223633,48.407501220703125,48.494998931884766,83734400.0,46.88857650756836,0.9391615342693527,0.9218131534491191,0.0173483808202336
171,2018-06-07,48.54999923706055,48.084999084472656,48.53499984741211,48.3650016784668,85388800.0,46.76287841796875,0.943698334330854,0.9261901896254661,0.017508144705387974
172,2018-06-08,48.0,47.442501068115234,47.79249954223633,47.92499923706055,106627200.0,46.33746337890625,0.9025622171693044,0.9214645951342337,-0.01890237796492933
173,2018-06-11,47.99250030517578,47.5525016784668,47.837501525878906,47.807498931884766,73234000.0,46.223854064941406,0.8509846160573389,0.9073685993188546,-0.056383983261515724
174,2018-06-12,48.15250015258789,47.787498474121094,47.84749984741211,48.06999969482422,67644400.0,46.4776496887207,0.821122760987457,0.890119431652575,-0.06899667066511805
175,2018-06-13,48.220001220703125,47.61000061035156,48.10499954223633,47.67499923706055,86553600.0,46.09573745727539,0.7579032989428356,0.8636762051106271,-0.10577290616779156
176,2018-06-14,47.89250183105469,47.55500030517578,47.88750076293945,47.70000076293945,86440400.0,46.11991500854492,0.7016639972712753,0.8312737635427567,-0.12960976627148146
177,2018-06-15,47.540000915527344,47.064998626708984,47.50749969482422,47.209999084472656,246876800.0,45.64613723754883,0.6118114959488565,0.7873813100239766,-0.17556981407512007
178,2018-06-18,47.30500030517578,46.79999923706055,46.970001220703125,47.185001373291016,73939600.0,45.62196350097656,0.532513638707357,0.7364077757606526,-0.20389413705329562
179,2018-06-19,46.58250045776367,45.86249923706055,46.28499984741211,46.42250061035156,134314000.0,44.88473129272461,0.4055066622955721,0.6702275530676364,-0.2647208907720643
